time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY
2440800,36.01293233333333,129.31916583333336,51.00928912719624,59.06744778503585,1.5,110.0,0.0,-1.62109375,-0.2734375,4.75,0.169921875,0.1640625,0.8984375,-1.58203125,-6.89453125,-0.3671875
2440801,,,,,,,,-2.03515625,1.09375,4.09765625,-2.041015625,-0.111328125,-0.7109375,-1.96484375,-5.4375,-1.13671875
2440802,,,,,,,,-2.28125,1.56640625,4.1953125,-2.296875,0.0,-0.916015625,-2.15625,-4.859375,-1.171875
2440803,,,,,,,,-2.6875,1.640625,4.5625,-2.404296875,0.072265625,-0.869140625,-2.5,-4.671875,-0.9453125
2440804,,,,,,,,-2.83203125,1.703125,4.7109375,-2.412109375,0.111328125,-0.759765625,-2.61328125,-4.55859375,-0.8671875
2440805,,,,,,,,-3.29296875,1.890625,5.62890625,-2.099609375,0.259765625,-0.181640625,-2.99609375,-4.13671875,-0.21484375
2440806,,,,,,,,-3.59375,1.94140625,6.37109375,-1.8203125,0.3125,0.0390625,-3.265625,-3.9765625,0.43359375
2440807,,,,,,,,-3.75390625,1.77734375,6.91796875,-1.544921875,0.33203125,0.150390625,-3.41796875,-4.0546875,0.89453125
2440808,,,,,,,,-4.23046875,1.01953125,7.07421875,-1.2734375,0.341796875,0.130859375,-3.87890625,-4.74609375,0.97265625
2440809,,,,,,,,-4.5078125,0.60546875,6.76171875,-1.15234375,0.33984375,0.0625,-4.1484375,-5.125,0.62890625
2440810,36.01293116666667,129.3191675,51.15953815213483,58.93799621171812,1.5,116.0,,-4.5390625,0.2890625,6.61328125,-0.958984375,0.353515625,-0.154296875,-4.1484375,-5.40234375,0.43359375
2440811,,,,,,,,-4.38671875,0.05078125,6.69140625,-0.853515625,0.359375,-0.474609375,-3.95703125,-5.58984375,0.47265625
2440812,,,,,,,,-4.1328125,-0.33203125,6.76171875,-0.763671875,0.359375,-0.708984375,-3.6484375,-5.93359375,0.51171875
2440813,,,,,,,,-3.8125,-0.74609375,7.20703125,-0.5703125,0.392578125,-0.71875,-3.265625,-6.31640625,0.93359375
2440814,,,,,,,,-3.875,-1.3828125,7.828125,-0.314453125,0.431640625,-0.634765625,-3.265625,-6.93359375,1.546875
2440815,,,,,,,,-3.85546875,-2.3046875,8.2421875,-0.107421875,0.4375,-0.55859375,-3.19140625,-7.85546875,1.96875
2440816,,,,,,,,-3.80859375,-2.6015625,8.34765625,-0.046875,0.427734375,-0.541015625,-3.11328125,-8.15625,2.08203125
2440817,,,,,,,,-3.59375,-3.13671875,8.6484375,0.041015625,0.404296875,-0.521484375,-2.84375,-8.69140625,2.390625
2440818,,,,,,,,-3.03515625,-3.734375,8.8828125,0.138671875,0.3828125,-0.525390625,-2.23046875,-9.30859375,2.65625
2440819,,,,,,,,-2.85546875,-3.98046875,9.12890625,0.25390625,0.359375,-0.572265625,-2.00390625,-9.5703125,2.92578125
