time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY
4132800,36.0125255,129.3193335,66.12460530576878,13.925632443350889,0.9,50.0,0.0,5.8515625,-12.9765625,1.60546875,-0.02734375,0.728515625,-0.033203125,2.265625,-13.6328125,2.99609375
4132801,,,,,,,,4.6953125,-13.20703125,2.27734375,0.017578125,0.140625,0.0703125,1.1171875,-13.9375,3.64453125
4132802,,,,,,,,4.37109375,-12.109375,2.00390625,0.017578125,-0.046875,0.076171875,0.80859375,-12.91015625,3.37890625
4132803,,,,,,,,4.48046875,-11.58984375,1.6640625,0.03125,-0.09375,0.09375,0.92578125,-12.40625,3.03125
4132804,,,,,,,,4.8828125,-10.1171875,0.69921875,0.03125,-0.234375,0.1328125,1.34375,-10.99609375,2.07421875
4132805,,,,,,,,4.8984375,-9.609375,0.33203125,-0.017578125,-0.482421875,0.1171875,1.3828125,-10.53515625,1.73046875
4132806,,,,,,,,4.72265625,-9.44140625,0.1953125,-0.08203125,-0.68359375,0.0625,1.23046875,-10.41796875,1.6171875
4132807,,,,,,,,4.66015625,-9.5703125,0.20703125,-0.1640625,-0.732421875,0.025390625,1.19140625,-10.61328125,1.65234375
4132808,,,,,,,,4.60546875,-9.5078125,0.15625,-0.216796875,-0.68359375,0.015625,1.15234375,-10.57421875,1.6171875
4132809,,,,,,,,4.5078125,-9.21484375,0.0625,-0.3046875,-0.4921875,-0.048828125,1.078125,-10.3359375,1.5390625
4132810,36.01252616666667,129.3193345,66.21475417686149,13.999605943705316,1.1,55.0,,4.17578125,-8.453125,-0.18359375,-0.02734375,0.728515625,-0.033203125,2.265625,-13.6328125,2.99609375
4132811,,,,,,,,3.9921875,-7.85546875,-0.34375,-0.3984375,-0.201171875,-0.216796875,0.6171875,-9.109375,1.15625
4132812,,,,,,,,3.87890625,-7.203125,-0.53515625,-0.41015625,-0.197265625,-0.2265625,0.50390625,-8.50390625,0.96484375
4132813,,,,,,,,3.81640625,-6.3359375,-0.6875,-0.40625,-0.25390625,-0.19921875,0.46484375,-7.69921875,0.8125
4132814,,,,,,,,3.9375,-5.65234375,-0.95703125,-0.390625,-0.3203125,-0.17578125,0.6171875,-7.08203125,0.54296875
4132815,,,,,,,,4.09765625,-5.09375,-1.078125,-0.369140625,-0.388671875,-0.193359375,0.80859375,-6.62890625,0.4296875
4132816,,,,,,,,4.19921875,-4.9453125,-1.125,-0.359375,-0.400390625,-0.205078125,0.92578125,-6.51171875,0.390625
4132817,,,,,,,,4.39453125,-4.5390625,-1.171875,-0.34765625,-0.400390625,-0.22265625,1.15234375,-6.1640625,0.3515625
4132818,,,,,,,,4.52734375,-4.36328125,-1.1796875,-0.34375,-0.390625,-0.220703125,1.30859375,-6.05078125,0.3515625
4132819,,,,,,,,4.5859375,-4.3671875,-1.1796875,-0.33984375,-0.37890625,-0.2109375,1.3828125,-6.0859375,0.3515625
4132820,36.012526666666666,129.3193351666667,66.27485337947905,14.055086013031897,1.1,53.0,,4.65625,-4.3125,-1.234375,-0.02734375,0.728515625,-0.033203125,1.5,-6.125,0.3125
4132821,,,,,,,,4.59375,-4.44140625,-1.2734375,-0.283203125,-0.291015625,-0.20703125,1.4609375,-6.31640625,0.2734375
4132822,,,,,,,,4.609375,-4.6484375,-1.2734375,-0.26171875,-0.265625,-0.208984375,1.5,-6.58984375,0.2734375
4132823,,,,,,,,4.5390625,-4.73828125,-1.2734375,-0.232421875,-0.2578125,-0.1953125,1.4609375,-6.734375,0.2734375
4132824,,,,,,,,4.4375,-4.73046875,-1.30859375,-0.201171875,-0.2578125,-0.181640625,1.3828125,-6.77734375,0.23828125
4132825,,,,,,,,4.40625,-4.8984375,-1.234375,-0.1875,-0.2421875,-0.16796875,1.3828125,-7.0078125,0.3125
4132826,,,,,,,,4.5,-4.95703125,-1.15625,-0.16015625,-0.228515625,-0.142578125,1.5,-7.1171875,0.390625
4132827,,,,,,,,4.55078125,-5.171875,-1.08203125,-0.146484375,-0.20703125,-0.107421875,1.57421875,-7.390625,0.46484375
4132828,,,,,,,,4.56640625,-5.35546875,-1.00390625,-0.1328125,-0.19140625,-0.060546875,1.61328125,-7.62109375,0.54296875
4132829,,,,,,,,4.50390625,-5.57421875,-0.8828125,-0.11328125,-0.154296875,-0.025390625,1.57421875,-7.88671875,0.65625
4132830,36.01252733333333,129.31933633333335,66.3800271489186,14.129059629186333,1.2000000000000002,54.0,,4.51171875,-5.7578125,-0.7734375,-0.107421875,-0.126953125,0.01953125,1.61328125,-8.12109375,0.7734375
4132831,,,,,,,,4.57421875,-5.93359375,-0.7265625,-0.08984375,-0.103515625,0.076171875,1.69140625,-8.34765625,0.8125
4132832,,,,,,,,4.51171875,-6.35546875,-0.69140625,-0.078125,-0.115234375,0.130859375,1.65234375,-8.80859375,0.84765625
4132833,,,,,,,,4.41796875,-6.57421875,-0.65234375,-0.064453125,-0.1171875,0.150390625,1.57421875,-9.07421875,0.88671875
