time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY
4099300,36.0125165,129.31937299999998,69.68551562557646,12.927026871813094,1.0,33.0,0.0,3.51953125,-11.1015625,-0.03515625,-0.03515625,0.1640625,0.74609375,-0.4921875,-9.6875,2.53515625
4099301,,,,,,,,3.546875,-10.71875,-0.1484375,0.166015625,-0.01953125,0.564453125,-0.609375,-8.19921875,1.5390625
4099302,,,,,,,,3.6015625,-10.140625,-0.33984375,0.162109375,-0.0234375,0.552734375,-0.53125,-7.65625,1.34765625
4099303,,,,,,,,3.625,-9.7890625,-0.453125,0.16015625,-0.021484375,0.529296875,-0.4921875,-7.3515625,1.234375
4099304,,,,,,,,3.6484375,-9.4453125,-0.76171875,0.162109375,-0.052734375,0.509765625,-0.453125,-7.05078125,0.92578125
4099305,,,,,,,,3.5625,-9.21484375,-0.9140625,0.1640625,-0.091796875,0.478515625,-0.53125,-6.8515625,0.7734375
4099306,,,,,,,,3.23828125,-9.2109375,-1.06640625,0.17578125,-0.1171875,0.443359375,-0.83984375,-6.89453125,0.62109375
4099307,,,,,,,,2.87109375,-9.2421875,-1.07421875,0.1875,-0.107421875,0.39453125,-1.18359375,-6.97265625,0.62109375
4099308,,,,,,,,2.671875,-9.30859375,-1.11328125,0.1953125,-0.0859375,0.349609375,-1.375,-7.078125,0.58203125
4099309,,,,,,,,2.6171875,-9.40234375,-1.15234375,0.197265625,-0.029296875,0.294921875,-1.4140625,-7.234375,0.54296875
4099310,36.01251716666666,129.31937250000001,69.64044032325893,13.00099933644358,0.9,30.0,,2.6796875,-9.55078125,-1.15234375,0.177734375,-0.01171875,0.263671875,-1.3359375,-7.4609375,0.54296875
4099311,,,,,,,,2.671875,-9.66015625,-1.34375,0.154296875,0.0,0.240234375,-1.3359375,-7.6171875,0.3515625
4099312,,,,,,,,2.703125,-9.6953125,-1.421875,0.11328125,-0.015625,0.1796875,-1.296875,-7.734375,0.2734375
4099313,,,,,,,,2.734375,-9.7578125,-1.421875,0.103515625,-0.0234375,0.16015625,-1.2578125,-7.8125,0.2734375
4099314,,,,,,,,2.80859375,-9.80859375,-1.3828125,0.080078125,-0.041015625,0.138671875,-1.18359375,-7.92578125,0.3125
4099315,,,,,,,,2.87890625,-9.87890625,-1.3828125,0.05859375,-0.05859375,0.09765625,-1.10546875,-8.0390625,0.3125
4099316,,,,,,,,2.953125,-9.96875,-1.3125,0.0390625,-0.06640625,0.0546875,-1.03125,-8.19921875,0.390625
4099317,,,,,,,,3.0625,-9.953125,-1.3984375,0.02734375,-0.072265625,0.0234375,-0.9140625,-8.23828125,0.3125
4099318,,,,,,,,3.17578125,-9.9140625,-1.359375,0.021484375,-0.072265625,0.0078125,-0.80078125,-8.23828125,0.3515625
4099319,,,,,,,,3.359375,-9.7421875,-1.359375,0.005859375,-0.0859375,-0.0078125,-0.609375,-8.12109375,0.3515625
4099320,36.012517499999994,129.31937233333335,69.62541512402692,13.037985628175548,0.9,34.0,,3.69921875,-9.640625,-1.4453125,-0.001953125,-0.095703125,-0.013671875,-0.26171875,-8.08203125,0.2734375
4099321,,,,,,,,3.8125,-9.65625,-1.48046875,-0.0078125,-0.111328125,-0.0078125,-0.1484375,-8.16015625,0.23828125
4099322,,,,,,,,3.7265625,-9.75390625,-1.52734375,-0.001953125,-0.115234375,-0.01953125,-0.2265625,-8.3046875,0.19921875
4099323,,,,,,,,3.65234375,-9.875,-1.52734375,-0.00390625,-0.111328125,-0.0234375,-0.30078125,-8.4609375,0.19921875
4099324,,,,,,,,3.453125,-10.1953125,-1.57421875,0.009765625,-0.0859375,-0.03125,-0.4921875,-8.84765625,0.16015625
4099325,,,,,,,,3.3671875,-10.296875,-1.66015625,0.03515625,-0.052734375,-0.0234375,-0.5703125,-9.0,0.08203125
4099326,,,,,,,,3.3203125,-10.6171875,-1.8515625,0.064453125,-0.015625,-0.013671875,-0.609375,-9.38671875,-0.109375
4099327,,,,,,,,3.3203125,-11.13671875,-1.84375,0.087890625,0.029296875,-0.0234375,-0.609375,-9.953125,-0.109375
4099328,,,,,,,,3.3125,-11.3046875,-1.84375,0.1015625,0.05078125,-0.02734375,-0.609375,-10.1484375,-0.109375
4099329,,,,,,,,3.4296875,-11.8984375,-1.6796875,0.123046875,0.130859375,-0.03515625,-0.4921875,-10.83984375,0.046875
4099330,36.01251783333333,129.31937250000001,69.64043973692432,13.074972157990306,1.0,43.0,,3.4609375,-12.23046875,-1.59765625,-0.001953125,-0.095703125,-0.013671875,-0.453125,-11.21875,0.12109375
4099331,,,,,,,,3.34375,-12.01171875,-1.4375,0.126953125,0.220703125,-0.052734375,-0.5703125,-11.0625,0.2734375
4099332,,,,,,,,3.34375,-11.64453125,-1.45703125,0.119140625,0.263671875,-0.0703125,-0.5703125,-10.76171875,0.23828125
4099333,,,,,,,,3.34375,-11.20703125,-1.56640625,0.115234375,0.291015625,-0.072265625,-0.5703125,-10.37890625,0.12109375
4099334,,,,,,,,3.18359375,-10.9921875,-1.703125,0.11328125,0.28515625,-0.044921875,-0.72265625,-10.2265625,-0.03125
4099335,,,,,,,,2.9921875,-10.859375,-1.84765625,0.119140625,0.2265625,-0.017578125,-0.9140625,-10.1484375,-0.18359375
4099336,,,,,,,,2.68359375,-10.796875,-2.00390625,0.126953125,0.197265625,-0.009765625,-1.22265625,-10.109375,-0.33984375
4099337,,,,,,,,2.33203125,-10.66796875,-1.91015625,0.1484375,0.171875,-0.005859375,-1.56640625,-10.03125,-0.26171875
4099338,,,,,,,,2.01953125,-11.15625,-1.81640625,0.185546875,0.24609375,-0.005859375,-1.87109375,-10.609375,-0.18359375
4099339,,,,,,,,3.24609375,-13.8125,-1.92578125,0.203125,0.328125,-0.029296875,-0.64453125,-13.33203125,-0.30078125
4099340,36.012518500000006,129.31937316666665,69.70053877049126,13.148945458668074,1.1,46.0,,4.6171875,-15.2578125,-0.5234375,0.224609375,0.474609375,-0.109375,0.734375,-14.859375,1.078125
4099341,,,,,,,,5.54296875,-15.76953125,0.2734375,0.22265625,0.62109375,-0.24609375,1.65234375,-15.43359375,1.84375
4099342,,,,,,,,7.6171875,-15.01953125,1.2578125,0.185546875,0.810546875,-0.416015625,3.71875,-14.7421875,2.8046875
4099343,,,,,,,,7.95703125,-13.21484375,2.21484375,0.18359375,0.873046875,-0.52734375,4.06640625,-13.015625,3.72265625
4099344,,,,,,,,6.27734375,-11.59765625,2.359375,0.185546875,0.748046875,-0.701171875,2.37890625,-11.484375,3.8359375
4099345,,,,,,,,4.44140625,-11.828125,2.34765625,0.177734375,0.609375,-0.6796875,0.54296875,-11.80078125,3.80078125
4099346,,,,,,,,3.62890625,-12.20703125,2.3984375,0.1875,0.3046875,-0.185546875,-0.26171875,-12.25,3.8359375
4099347,,,,,,,,3.390625,-12.734375,1.78515625,0.234375,-0.173828125,0.265625,-0.4921875,-12.828125,3.22265625
4099348,,,,,,,,3.3828125,-12.703125,1.3671875,0.244140625,-0.328125,0.294921875,-0.4921875,-12.83203125,2.8046875
4099349,,,,,,,,3.59765625,-11.82421875,0.57421875,0.28125,-0.447265625,0.0703125,-0.26171875,-11.98828125,2.03515625
4099350,36.01251933333333,129.31937383333334,69.76063766342979,13.241411961554274,1.2000000000000002,49.0,,3.83984375,-11.03125,0.21484375,0.25390625,-0.47265625,-0.177734375,0.00390625,-11.2578125,1.69140625
4099351,,,,,,,,4.36328125,-10.38671875,-0.07421875,0.21484375,-0.537109375,-0.265625,0.54296875,-10.6796875,1.42578125
4099352,,,,,,,,4.58984375,-10.21875,0.19921875,0.13671875,-0.5625,-0.2109375,0.80859375,-10.61328125,1.73046875
4099353,,,,,,,,4.62109375,-10.1875,0.26171875,0.095703125,-0.560546875,-0.21875,0.84765625,-10.61328125,1.80859375
4099354,,,,,,,,4.703125,-10.15234375,0.3515625,0.001953125,-0.435546875,-0.318359375,0.9609375,-10.640625,1.921875
4099355,,,,,,,,4.7734375,-9.890625,0.22265625,-0.06640625,-0.208984375,-0.38671875,1.0390625,-10.453125,1.80859375
4099356,,,,,,,,4.6953125,-9.32421875,-0.0859375,-0.16796875,-0.0078125,-0.36328125,1.0,-9.9921875,1.5
4099357,,,,,,,,4.53515625,-8.515625,-0.3515625,-0.19921875,-0.013671875,-0.310546875,0.84765625,-9.26953125,1.234375
4099358,,,,,,,,4.40625,-7.91015625,-0.62890625,-0.208984375,-0.0390625,-0.29296875,0.734375,-8.6875,0.96484375
4099359,,,,,,,,4.234375,-7.3046875,-0.8203125,-0.205078125,-0.125,-0.24609375,0.578125,-8.16015625,0.7734375
4099360,36.01252,129.31937416666668,69.79068688706309,13.31538502260134,1.1,49.0,,4.09765625,-6.7734375,-1.01953125,0.25390625,-0.47265625,-0.177734375,0.46484375,-7.69921875,0.58203125
4099361,,,,,,,,4.00390625,-6.17578125,-1.21875,-0.15625,-0.33984375,-0.166015625,0.38671875,-7.16015625,0.390625
